arch,mode,mode_label,cfg,cfg_idx,test_rmse,test_mae,test_r2,val_rmse,epochs_trained
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg008,8,0.2666399274023103,0.20789487816510324,0.9296475559201736,0.20711116277934058,58
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg009,9,0.275816962297585,0.21522870324209278,0.9247215328955976,0.21136734031335963,58
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg010,10,0.26891981736459314,0.2098683996585546,0.9284393230760282,0.20856478533483724,66
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg011,11,0.2835686759770784,0.22131709672991867,0.9204307369661878,0.21454282740704406,80
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg012,12,0.27197238299481646,0.21201198855253106,0.9268055017751095,0.21365326735244242,89
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg013,13,0.27811083580336443,0.21527363096862273,0.923464196606423,0.2192146334910358,67
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg014,14,0.2564178287657134,0.19812128658445427,0.9349383217321706,0.21436565870753635,60
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg015,15,0.2636140776618507,0.2060228889596972,0.931235225559929,0.21555908218181427,67
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg016,16,0.2671871935221854,0.21101144532211838,0.9293584692799677,0.20786024255781158,59
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg017,17,0.2705267283871893,0.2098366985650601,0.9275815565952858,0.21921324201475914,47
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg018,18,0.2627286496843554,0.2038107822495995,0.9316963845632765,0.2111464351162153,65
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg019,19,0.2831940903901612,0.2179227972555413,0.9206408152684761,0.21938779749694093,64
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg020,20,0.28026979652651157,0.2165105322713898,0.9222712969526654,0.22448142824911546,75
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg021,21,0.2672349701228847,0.20933976888061215,0.9293332037430242,0.212934879370152,78
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg022,22,0.25355176674394486,0.19946461708166285,0.9363846227548697,0.20520678952565594,61
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg023,23,0.28165075029268516,0.22106235334756455,0.9215034354823524,0.21709073438672832,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg024,24,0.27491454483613675,0.21474602600066062,0.9252133189825311,0.21737913057754985,78
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg025,25,0.26057013645516697,0.19853762612871304,0.9328141051933334,0.2174539656615598,54
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg026,26,0.2629047582871875,0.20524433417155027,0.9316047852207283,0.21227275210797109,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg027,27,0.2705209397571621,0.2087460942535945,0.927584655727808,0.21639544961615234,66
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg028,28,0.27345179084112264,0.21293579701085277,0.9260070455245512,0.21151731452845882,80
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg029,29,0.262739976742747,0.20539578061968086,0.9316904948689534,0.21617218632143684,50
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg030,30,0.2635660543715889,0.20805725365036246,0.9312602774081199,0.21024903628701572,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg031,31,0.27028985295582375,0.21098752667164225,0.9277083214437356,0.22422145544899832,59
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg032,32,0.2693072886252463,0.20813202568410039,0.9282329591002569,0.2156592331015897,66
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg033,33,0.2835531586732608,0.22110577535016832,0.9204394450270655,0.21647610291014863,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg034,34,0.26660631362906995,0.20651327246374188,0.9296652926639998,0.2092868264791875,79
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg035,35,0.2618259077864938,0.20318736108640206,0.9321649638519832,0.20729059152718485,75
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg036,36,0.2565829072084578,0.2004998240565229,0.9348545230524257,0.2130124240897688,63
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg037,37,0.2592773203826089,0.20095366800558404,0.933479135582475,0.21206380600003835,43
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg038,38,0.27363874095538354,0.2136268076268995,0.9259058377772206,0.21660192214836022,53
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg039,39,0.2322492053214765,0.17932565594048425,0.9466250724972183,0.2071314899707202,42
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg040,40,0.26368554919549625,0.2055650918085699,0.9311979332409595,0.2120903531188442,48
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg041,41,0.27172529538725965,0.21331486711444725,0.9269384361408214,0.22071280900211662,62
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg042,42,0.2599347770327873,0.20495301833245483,0.9331413502789364,0.21444454493258358,52
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg043,43,0.27392493521422884,0.21474634854135,0.9257507689962594,0.21579165718253424,44
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg044,44,0.2594190638105451,0.20337009974448209,0.9334063835757579,0.20824419622481685,82
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg045,45,0.2511101121985802,0.1942278348180726,0.9376039310923203,0.2134624058189504,49
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg046,46,0.2384689037795985,0.18572425047548982,0.9437280020153368,0.20120557516888432,52
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg047,47,0.26584103105738377,0.21042334916582692,0.9300684989678026,0.21059860664749402,67
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg048,48,0.2701389048005078,0.21090436639045837,0.9277890440333638,0.2179229346144006,69
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg049,49,0.2646296552396401,0.2068752461057585,0.9307043701080283,0.21880174633381078,49
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg050,50,0.2779487560434031,0.217979173213702,0.9235533789634469,0.21838606940389366,81
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg051,51,0.2598831533363412,0.20392002857125546,0.9331679042317399,0.2226150945143127,58
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg052,52,0.26698129107021384,0.21005640537489612,0.9294673042857662,0.2154430390462806,52
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg053,53,0.2564758175447483,0.20178584046347575,0.9349088910649136,0.209883721651763,49
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg054,54,0.25804395648502454,0.20242994843153195,0.9341105004292172,0.21658165384432052,67
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg055,55,0.2604411077204603,0.20466490401333573,0.9328806267432369,0.21088855515838015,56
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg056,56,0.2749746074175836,0.2145607188444117,0.9251806370317859,0.21151404831063514,95
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg057,57,0.2396231104168415,0.18277395647866113,0.9431819627398567,0.20917656875679172,47
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg058,58,0.25471882284685177,0.20038980920914015,0.9357976532490633,0.2086951968482758,59
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg059,59,0.27150661539014925,0.21190028836763952,0.9270559862827592,0.21730658515746581,40
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg060,60,0.2630351591052766,0.20474868559364592,0.9315369203111686,0.2155420734627252,79
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg061,61,0.26277413072158495,0.20427858781683822,0.9316727343967219,0.2151320044508671,54
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg062,62,0.2736461532601701,0.21606296707025122,0.9259018236091254,0.218648758153454,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg063,63,0.26603786945619473,0.2064111219033534,0.9299649009583851,0.21754161950590145,57
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg064,64,0.274809492793259,0.21520462689205416,0.9252704639585432,0.21556809674594857,80
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg065,65,0.2883351642421512,0.225841578985945,0.9177333058330376,0.22336538125913782,74
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg066,66,0.25432447883848114,0.197655596702043,0.9359962896320729,0.2111812658786592,64
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg067,67,0.2633884920748368,0.2068760684994104,0.9313528649884882,0.21168676661597696,76
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg068,68,0.27400996846797826,0.21542028980908176,0.9257046641489232,0.2143940777001773,86
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg069,69,0.2719714808777072,0.2086736075851139,0.9268059873383782,0.2208529307718356,51
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg070,70,0.2687308703943869,0.21010796466414147,0.92853984689117,0.20990504998002893,94
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg071,71,0.271241653292812,0.21245639460841675,0.9271982882894613,0.21111365671511365,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg072,72,0.2538219074494231,0.19964818249766728,0.9362489955585866,0.2085476081393714,52
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg073,73,0.27542064879658545,0.21254092911043937,0.9249377084265045,0.22263678164386225,65
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg074,74,0.2636878295506191,0.20636862920829294,0.9311967432339661,0.21121556768462224,71
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg075,75,0.2739667816090287,0.21133928392395313,0.9257280817592733,0.21712785365224543,60
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg076,76,0.2521851643576103,0.19940596163597063,0.9370685275809787,0.2062827538792556,72
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg077,77,0.26685417962737873,0.20941203301437547,0.929534450402375,0.21670273079940935,60
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg078,78,0.23328148479599636,0.1815779951461688,0.9461495463149184,0.2107533283144839,40
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg079,79,0.24286395871286387,0.1885973005087632,0.9416346674425842,0.2047374097963173,60
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg080,80,0.2694169520943758,0.21123433518726678,0.9281744993005667,0.21164259495787682,71
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg081,81,0.256750521719424,0.19966556377720754,0.9347693818094561,0.20953597831360504,58
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg082,82,0.2596843014078291,0.20518409683703215,0.9332701394601203,0.2102846029419215,73
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg083,83,0.26499174654634716,0.2065640325757595,0.9305146067095992,0.2168501286493049,85
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg084,84,0.2745165169859747,0.21600917277878243,0.9254297181044118,0.21390201168395795,81
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg085,85,0.2646988349039916,0.2076438036922502,0.9306681347509731,0.21496818286831915,52
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg086,86,0.2571400600108815,0.2003621129519574,0.9345712976996021,0.21180723189446266,59
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg087,87,0.2605522878268776,0.2014161957711495,0.9328233091259729,0.21371230058206764,61
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg088,88,0.25338587083882225,0.1963031735836481,0.9364678410909003,0.21029541717286826,62
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg089,89,0.2659033422905364,0.20947994521593902,0.9300357122400826,0.2157482247953396,63
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg090,90,0.2597613099285383,0.20438983409175923,0.9332305565530153,0.2116762056123115,71
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg091,91,0.262355257377013,0.2056039630921854,0.931890394019879,0.21566065717420232,63
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg092,92,0.26710188110662686,0.20971918282507246,0.9294035735187117,0.2146028539123337,87
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg093,93,0.27103928898975255,0.21118659108320806,0.9273068775992003,0.2133039627174263,82
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg094,94,0.2653018875058031,0.2090276909904725,0.9303518629425085,0.20985457987957373,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg095,95,0.25528930246054715,0.19898118941060028,0.9355097503424897,0.2056614768468542,63
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg096,96,0.2552568063321206,0.19918080254464812,0.9355261674037118,0.2151754041208391,71
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg097,97,0.26589538186052303,0.2081557416467856,0.9300399012621131,0.2203469526512194,65
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg098,98,0.255253267355112,0.2005635115882123,0.9355279551705711,0.20838379289243228,88
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg099,99,0.26303133552816294,0.20457802777569414,0.931538910706391,0.22070675722297178,86
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg100,100,0.2707426841031657,0.21341281416103056,0.9274658902498624,0.2156851620223058,57
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg101,101,0.2837285873218973,0.22251810311441056,0.9203409695367626,0.22062721610440025,64
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg102,102,0.27284879675365753,0.21404806286102934,0.9263330124575437,0.2159458276905487,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg103,103,0.2571868681816394,0.19982135581796828,0.9345474750667715,0.204228333580659,63
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg104,104,0.2758862218606923,0.21702849935613433,0.9246837222525931,0.21743034066695857,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg105,105,0.2699496627532978,0.21147577504809198,0.9278901813546482,0.21475643121154112,78
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg106,106,0.26648698459706194,0.20945855420217305,0.9297282401174469,0.21149919492479718,100
CNN_LSTM,learned_wavelet_no_warmup,LWT,cfg107,107,0.26379916491811284,0.20713712705196413,0.931138630176127,0.21327409415465134,100
CNN_LSTM,learned_wavelet,LWT-Warm,cfg000,0,0.2831236422665692,0.2193698524039655,0.9206802935659711,0.22385331693204694,68
CNN_LSTM,learned_wavelet,LWT-Warm,cfg001,1,0.2530113501554044,0.1970815986829703,0.9366555115626674,0.2118773365863795,59
CNN_LSTM,learned_wavelet,LWT-Warm,cfg002,2,0.23904038477419084,0.18752367239088433,0.9434579717515575,0.20539064420040065,56
CNN_LSTM,learned_wavelet,LWT-Warm,cfg003,3,0.292717699492886,0.22716800411452945,0.9152134836853354,0.21964730919989814,60
CNN_LSTM,learned_wavelet,LWT-Warm,cfg004,4,0.26729794009529273,0.20966363252575135,0.9292998966464013,0.20615142620464838,47
CNN_LSTM,learned_wavelet,LWT-Warm,cfg005,5,0.27131630868752765,0.21151852910963573,0.9271582075097108,0.2241006808728387,58
CNN_LSTM,learned_wavelet,LWT-Warm,cfg006,6,0.25321902121540496,0.19586209084685557,0.9365514829033147,0.21324891934580764,75
CNN_LSTM,learned_wavelet,LWT-Warm,cfg007,7,0.274165416234076,0.21518082906950275,0.9256203437135702,0.22261249679937853,56
CNN_LSTM,learned_wavelet,LWT-Warm,cfg008,8,0.2592800903076616,0.20190511954299056,0.9334777142565152,0.21673181866039587,45
CNN_LSTM,learned_wavelet,LWT-Warm,cfg009,9,0.25029388861603846,0.1945742041885611,0.9380089038022063,0.21090111347781898,47
CNN_LSTM,learned_wavelet,LWT-Warm,cfg010,10,0.2618384922958159,0.20535867475694722,0.9321584427924932,0.20661436271124856,57
CNN_LSTM,learned_wavelet,LWT-Warm,cfg011,11,0.2650393220223325,0.2066338491650585,0.9304896542538529,0.21599042286620113,66
CNN_LSTM,learned_wavelet,LWT-Warm,cfg012,12,0.2632984237176271,0.20450764351219278,0.9313998061245299,0.21116114401791744,57
CNN_LSTM,learned_wavelet,LWT-Warm,cfg013,13,0.26498340349822963,0.20730603837078096,0.930518982022123,0.21374238419991962,47
CNN_LSTM,learned_wavelet,LWT-Warm,cfg014,14,0.2540965653616006,0.19717589833142318,0.9361109523810511,0.21596399343053202,64
CNN_LSTM,learned_wavelet,LWT-Warm,cfg015,15,0.2527282805957357,0.1959759004418461,0.9367971721314803,0.21951084640600654,62
CNN_LSTM,learned_wavelet,LWT-Warm,cfg016,16,0.2783571107728769,0.2171747301742764,0.9233285873757539,0.21477342027489868,74
CNN_LSTM,learned_wavelet,LWT-Warm,cfg017,17,0.2730198040314798,0.2109844846933601,0.9262406423323408,0.22804849257014917,60
CNN_LSTM,learned_wavelet,LWT-Warm,cfg018,18,0.25796271813200883,0.20296697740495753,0.9341519810506747,0.21024103295729568,77
CNN_LSTM,learned_wavelet,LWT-Warm,cfg019,19,0.24578966445102013,0.1907277548864824,0.940219979697072,0.2151994190872918,37
CNN_LSTM,learned_wavelet,LWT-Warm,cfg020,20,0.27253803322864145,0.21280083320625762,0.9265007242151152,0.21235685810773408,77
CNN_LSTM,learned_wavelet,LWT-Warm,cfg021,21,0.2903228753970215,0.22652507850706197,0.9165951438080413,0.2292055981211393,100
CNN_LSTM,learned_wavelet,LWT-Warm,cfg022,22,0.28503542077637584,0.2210096173186883,0.9196054720812495,0.22427041005804424,75
CNN_LSTM,learned_wavelet,LWT-Warm,cfg023,23,0.2774608596275264,0.21612419490174659,0.9238215240521467,0.21330076800634207,75
CNN_LSTM,learned_wavelet,LWT-Warm,cfg024,24,0.26172581618262575,0.2015372666729578,0.9322168183061658,0.21463380262288517,72
CNN_LSTM,learned_wavelet,LWT-Warm,cfg025,25,0.2622448816593407,0.20306669717058562,0.931947690872533,0.21689484944479784,54
CNN_LSTM,learned_wavelet,LWT-Warm,cfg026,26,0.2696991356544028,0.21132026340123053,0.9280239624503206,0.2126959307283458,69
CNN_LSTM,learned_wavelet,LWT-Warm,cfg027,27,0.26097812979151314,0.205563744281015,0.9326035449369248,0.21408231160931915,74
CNN_LSTM,learned_wavelet,LWT-Warm,cfg028,28,0.27526059781322515,0.2148430609266989,0.9250249226781313,0.21828457642891486,95
CNN_LSTM,learned_wavelet,LWT-Warm,cfg029,29,0.28860591867565255,0.22423301086040373,0.9175787320389697,0.22717213630649255,93
CNN_LSTM,learned_wavelet,LWT-Warm,cfg030,30,0.2747130327761695,0.21438326688788675,0.9253229159109798,0.21059791385481252,100
CNN_LSTM,learned_wavelet,LWT-Warm,cfg031,31,0.2795722317333131,0.21641740968498666,0.9226577341080754,0.2252469010136145,58
CNN_LSTM,learned_wavelet,LWT-Warm,cfg032,32,0.275454754470941,0.21309970579599138,0.9249191171655294,0.21543028048608096,100
CNN_LSTM,learned_wavelet,LWT-Warm,cfg033,33,0.27976235449601,0.2182522407696242,0.9225525053085566,0.21513452494900387,74
CNN_LSTM,learned_wavelet,LWT-Warm,cfg034,34,0.2726545272491344,0.2136407666673254,0.9264378775293685,0.21145896174569925,94
CNN_LSTM,learned_wavelet,LWT-Warm,cfg035,35,0.2798422301549237,0.21813487590760422,0.9225082745342243,0.2154272059498954,100
CNN_LSTM,learned_wavelet,LWT-Warm,cfg036,36,0.25984657695210733,0.20071760945705952,0.9331867150269975,0.21282746424122317,46
CNN_LSTM,learned_wavelet,LWT-Warm,cfg037,37,0.2572819671244487,0.2010897326999117,0.9344990618894806,0.21532430970873895,41
CNN_LSTM,learned_wavelet,LWT-Warm,cfg038,38,0.25109736195864485,0.19565117059861095,0.9376102673138689,0.20980852501811992,43
CNN_LSTM,learned_wavelet,LWT-Warm,cfg039,39,0.24291618092527947,0.18895724284585458,0.9416095645454096,0.21754455464894404,38
CNN_LSTM,learned_wavelet,LWT-Warm,cfg040,40,0.2675238556802909,0.2109181887126096,0.9291803371395869,0.21091055345090895,85
CNN_LSTM,learned_wavelet,LWT-Warm,cfg041,41,0.24628112959060663,0.19009481157829333,0.9399806761522325,0.21649365703251897,38
CNN_LSTM,learned_wavelet,LWT-Warm,cfg042,42,0.2753481522770736,0.2187043303953482,0.9249772191800892,0.21868669390124348,42
CNN_LSTM,learned_wavelet,LWT-Warm,cfg043,43,0.2708688454604428,0.21344239403565898,0.9273982752458323,0.22022526762351058,58
CNN_LSTM,learned_wavelet,LWT-Warm,cfg044,44,0.26037036549924525,0.20264929886041325,0.9329170843418997,0.20696602244394416,70
CNN_LSTM,learned_wavelet,LWT-Warm,cfg045,45,0.2500953619229814,0.19438097859151915,0.9381072042972081,0.2072557543347757,67
CNN_LSTM,learned_wavelet,LWT-Warm,cfg046,46,0.2594759070574144,0.2037961805145678,0.9333771967299953,0.2075957750303241,71
CNN_LSTM,learned_wavelet,LWT-Warm,cfg047,47,0.26349280270242187,0.20882373804817586,0.9312984811116388,0.20863230302234437,41
CNN_LSTM,learned_wavelet,LWT-Warm,cfg048,48,0.27279773213811215,0.2112647912309765,0.9263605839508187,0.21383247795645832,66
CNN_LSTM,learned_wavelet,LWT-Warm,cfg049,49,0.27698441875576574,0.21650992973129082,0.9240829185999951,0.22103629618526172,65
CNN_LSTM,learned_wavelet,LWT-Warm,cfg050,50,0.26222384639521873,0.2019799529473281,0.931958607698636,0.21552489325295188,81
CNN_LSTM,learned_wavelet,LWT-Warm,cfg051,51,0.2754551686071421,0.21618773414256282,0.9249188914026086,0.21742524838475433,67
CNN_LSTM,learned_wavelet,LWT-Warm,cfg052,52,0.2642407420348535,0.20788649336732082,0.9309079012046448,0.21354479882292965,58
CNN_LSTM,learned_wavelet,LWT-Warm,cfg053,53,0.2610301274748601,0.20380177308034608,0.9325766859150686,0.21824391773244592,54
CNN_LSTM,learned_wavelet,LWT-Warm,cfg054,54,0.25785627715747894,0.20309100807764818,0.9342063104618499,0.21448559721923421,66
CNN_LSTM,learned_wavelet,LWT-Warm,cfg055,55,0.2909024632041158,0.2265553015281735,0.916261799837154,0.22105043547367118,62
CNN_LSTM,learned_wavelet,LWT-Warm,cfg056,56,0.26101431425717925,0.20465376550808426,0.932584854682851,0.21100212426395748,89
CNN_LSTM,learned_wavelet,LWT-Warm,cfg057,57,0.26427574852392544,0.20629473908047088,0.9308895934145966,0.21117449963885024,78
CNN_LSTM,learned_wavelet,LWT-Warm,cfg058,58,0.2646375381047062,0.20956305308079437,0.9307002416498212,0.21157547501494975,56
CNN_LSTM,learned_wavelet,LWT-Warm,cfg059,59,0.26933882140660026,0.21174215859598128,0.9282161519287383,0.20773789793493502,100
CNN_LSTM,learned_wavelet,LWT-Warm,cfg060,60,0.28550900052180395,0.22380580381866352,0.9193381028620266,0.2181516221345974,77
CNN_LSTM,learned_wavelet,LWT-Warm,cfg061,61,0.28543972840976023,0.22227263055611318,0.9193772395765472,0.2201724815391976,70
CNN_LSTM,learned_wavelet,LWT-Warm,cfg062,62,0.2578913919895973,0.2011031316555094,0.934188389690647,0.21151612019170093,62
CNN_LSTM,learned_wavelet,LWT-Warm,cfg063,63,0.26308257677056507,0.20680691300924453,0.9315122342424247,0.2163423780324089,73
CNN_LSTM,learned_wavelet,LWT-Warm,cfg064,64,0.2745928420226727,0.21538218725292776,0.9253882461318527,0.21836638962744934,87
CNN_LSTM,learned_wavelet,LWT-Warm,cfg065,65,0.2845497331767637,0.22172228189430074,0.9198792160133518,0.22101981295384313,77
CNN_LSTM,learned_wavelet,LWT-Warm,cfg066,66,0.2711165129098918,0.21255390493681983,0.9272654485679037,0.21280106795446602,61
CNN_LSTM,learned_wavelet,LWT-Warm,cfg067,67,0.26579538309250156,0.20870161324642825,0.9300925129931711,0.2132637465225074,72
CNN_LSTM,learned_wavelet,LWT-Warm,cfg068,68,0.27667180957984755,0.21603437075388732,0.9242541844349891,0.21571068657865547,82
CNN_LSTM,learned_wavelet,LWT-Warm,cfg069,69,0.2677314692848162,0.21008330536372716,0.9290703743800585,0.21658059752655062,65
CNN_LSTM,learned_wavelet,LWT-Warm,cfg070,70,0.2785601548957293,0.21979227484002992,0.9232166925690732,0.2110632557559967,91
CNN_LSTM,learned_wavelet,LWT-Warm,cfg071,71,0.26793514487154824,0.20986396711115843,0.9289624145032382,0.20776936049659503,73
CNN_LSTM,learned_wavelet,LWT-Warm,cfg072,72,0.27093056008466104,0.21253926343115725,0.9273651883946614,0.21529399474423508,65
CNN_LSTM,learned_wavelet,LWT-Warm,cfg073,73,0.2704623535375676,0.212859104388699,0.9276160180457543,0.2140974534896332,49
CNN_LSTM,learned_wavelet,LWT-Warm,cfg074,74,0.2571047902595483,0.19901948971905548,0.9345892450843798,0.2096496572501545,37
CNN_LSTM,learned_wavelet,LWT-Warm,cfg075,75,0.26843221095122616,0.2099758639714602,0.9286985959767202,0.21380041322495097,78
CNN_LSTM,learned_wavelet,LWT-Warm,cfg076,76,0.2599985995728963,0.20388576212479145,0.9331085142517027,0.20830383872826472,57
CNN_LSTM,learned_wavelet,LWT-Warm,cfg077,77,0.2662317252666068,0.21100899787195132,0.9298627977696048,0.21347992270973404,50
CNN_LSTM,learned_wavelet,LWT-Warm,cfg078,78,0.24176242239222215,0.18819735363630638,0.9421629115949134,0.20169815448261166,67
CNN_LSTM,learned_wavelet,LWT-Warm,cfg079,79,0.2345530140987612,0.18157899562813884,0.9455609094707206,0.21351072491191478,40
CNN_LSTM,learned_wavelet,LWT-Warm,cfg080,80,0.2494336571407899,0.19239705818638947,0.9384342841705184,0.21291238897342069,66
CNN_LSTM,learned_wavelet,LWT-Warm,cfg081,81,0.2617001524916367,0.2062518531008978,0.9322301107002251,0.21328321449516877,75
CNN_LSTM,learned_wavelet,LWT-Warm,cfg082,82,0.259529537788476,0.203983354769032,0.933349653526176,0.20509248153257462,90
CNN_LSTM,learned_wavelet,LWT-Warm,cfg083,83,0.2663931943247707,0.2096824972153887,0.9297776957986255,0.2018135316694431,100
CNN_LSTM,learned_wavelet,LWT-Warm,cfg084,84,0.24075451687756624,0.1878906903336846,0.9426441510324801,0.20349996263391917,72
CNN_LSTM,learned_wavelet,LWT-Warm,cfg085,85,0.2661666104705742,0.20926176407278888,0.9298971018039539,0.21420226651383226,48
CNN_LSTM,learned_wavelet,LWT-Warm,cfg086,86,0.25634990448471573,0.20000016503937898,0.9349727864370082,0.21413377554124696,69
CNN_LSTM,learned_wavelet,LWT-Warm,cfg087,87,0.2604147193244236,0.20425071178892967,0.9328942273832389,0.21478825412348085,45
CNN_LSTM,learned_wavelet,LWT-Warm,cfg088,88,0.25284632224563014,0.19592581324789649,0.9367381181280019,0.21227480008330657,56
CNN_LSTM,learned_wavelet,LWT-Warm,cfg089,89,0.2617004270037481,0.2052516999508159,0.9322299685248003,0.21523416332506726,41
CNN_LSTM,learned_wavelet,LWT-Warm,cfg090,90,0.27898328401252775,0.2185175143172516,0.9229832497894424,0.21408307952176864,73
CNN_LSTM,learned_wavelet,LWT-Warm,cfg091,91,0.2577594141040003,0.20296921930320727,0.9342557316412923,0.20911598945698553,46
CNN_LSTM,learned_wavelet,LWT-Warm,cfg092,92,0.2578330713341226,0.2019164939910633,0.9342181521594967,0.21032156151583964,81
CNN_LSTM,learned_wavelet,LWT-Warm,cfg093,93,0.25814413462484465,0.19946137572173162,0.9340593310947046,0.21306603427082665,52
CNN_LSTM,learned_wavelet,LWT-Warm,cfg094,94,0.26760208868810453,0.20818150226033766,0.9291389109622541,0.20920508011303593,100
CNN_LSTM,learned_wavelet,LWT-Warm,cfg095,95,0.2655884688213533,0.2086205411071266,0.9302013126744177,0.21122792939121415,98
